Name,Folder Path,Inicio del informe,Fin del informe,Nombre del anuncio,Entrega del anuncio,Nombre del conjunto de anuncios,Puja,Tipo de puja,Presupuesto del conjunto de anuncios,Tipo de presupuesto del conjunto de anuncios,Último cambio significativo,Configuración de atribución,Resultados,Indicador de resultado,Alcance,Impresiones,Coste por resultados,Clasificación por calidad,Clasificación por porcentaje de interacción,Clasificación por tasa de conversión,Importe gastado (MXN),Fin,Clasificacion,Lugar,Objetivo,Red Social,Dias_transcurridos,Clasificacion.Descripción,Lugar.Descripción,Objetivo.Descripción,Red_Social.Descripción,Nombre_corto_anuncio
"RZB Púrpura-Analytics-Anuncios-28-mar-2024-28-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-28 00:00:00.000,2024-03-28 00:00:00.000,"24032704RZBESTRGENERYUCA18-MAHYMINTFB Guinda Seguridad","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",39000,"Toda la campaña",2024-03-31 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2106,"actions:post_engagement",18646,28783,0.438134,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",922.71,2024-03-31 00:00:00.000,"ESTR","YUCA","INT","FB",3,"Estratégico","Yucatán","Interacción","Facebook","Guinda Seguridad"
"RZB Púrpura-Analytics-Anuncios-29-mar-2024-29-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-29 00:00:00.000,2024-03-29 00:00:00.000,"24032704RZBESTRGENERYUCA18-MAHYMINTFB Guinda Seguridad","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",39000,"Toda la campaña",2024-03-31 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1586,"actions:post_engagement",25469,33303,0.67925,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Media",1077.29,2024-03-31 00:00:00.000,"ESTR","YUCA","INT","FB",2,"Estratégico","Yucatán","Interacción","Facebook","Guinda Seguridad"
"RZB Púrpura-Analytics-Anuncios-30-mar-2024-30-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-30 00:00:00.000,2024-03-30 00:00:00.000,"24033002RZBESTRGENERYUCA18-MAHYMINTFB Tremendo Partidazo","not_delivering","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",39000,"Toda la campaña",2024-03-31 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1549,"actions:post_engagement",12768,13765,0.149516,"-","-","-",231.6,2024-03-31 00:00:00.000,"ESTR","YUCA","INT","FB",1,"Estratégico","Yucatán","Interacción","Facebook","Tremendo Partidazo"
"RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-31 00:00:00.000,2024-03-31 00:00:00.000,"24033002RZBESTRGENERYUCA18-MAHYMINTFB Tremendo Partidazo","not_delivering","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",39000,"Toda la campaña",2024-03-31 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7777,"actions:post_engagement",62303,81887,0.114473,"-","-","-",890.26,2024-03-31 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Tremendo Partidazo"
"RZB Púrpura-Analytics-Anuncios-31-mar-2024-31-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-31 00:00:00.000,2024-03-31 00:00:00.000,"24033101RZBESTRGENERYUCA18-MAHYMINTFB Cecilia Patrón","not_delivering","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",39000,"Toda la campaña",2024-03-31 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10283,"actions:post_engagement",54797,65528,0.085397,"-","-","-",878.14,2024-03-31 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Cecilia Patrón"
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040103RZBESTRGENERYUCA18-MAHYMINTFB Guinda No Va","not_delivering","RZB - Yucatán Inte Abril 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-04-01 00:00:00.000,"7 días después del clic o 1 día después de la visualización",813,"actions:post_engagement",5029,7311,0.181378,"-","-","-",147.46,2024-04-02 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Guinda No Va"
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040104RZBESTRGENERYUCA18-MAHYMINTFB Renán Warnel","not_delivering","RZB - Yucatán Inte Abril 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-04-01 00:00:00.000,"7 días después del clic o 1 día después de la visualización",26212,"actions:post_engagement",190248,306583,0.146971,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",3852.4,2024-04-02 00:00:00.000,"ESTR","YUCA","INT","FB",0,"Estratégico","Yucatán","Interacción","Facebook","Renán Warnel"
"RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-08 00:00:00.000,2024-04-08 00:00:00.000,"24040801RZBESTRGENERYUCA18-MAHYMINTFB Universal Precio Profecía","active","RZB - Yucatán Inte Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",2024-04-08 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3248,"actions:post_engagement",32988,39669,0.262349,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",852.11,2024-04-09 00:00:00.000,"ESTR","YUCA","INT","FB",1,"Estratégico","Yucatán","Interacción","Facebook","Universal Precio Profecía"
"RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-08 00:00:00.000,2024-04-08 00:00:00.000,"24040803RZBESTRGENERYUCA18-MAHYMINTFB Renán Agenda Gobierno","active","RZB - Yucatán Inte Abril 2024",0,"ABSOLUTE_OCPM",6000,"Toda la campaña",2024-04-08 00:00:00.000,"7 días después del clic o 1 día después de la visualización",109,"actions:post_engagement",1291,1307,0.187248,"-","-","-",20.41,2024-04-09 00:00:00.000,"ESTR","YUCA","INT","FB",1,"Estratégico","Yucatán","Interacción","Facebook","Renán Agenda Gobierno"
"RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-06 00:00:00.000,2024-03-06 00:00:00.000,"24030602RZBTERRGENERBACA18-MAHYMINTFB Identidad Presencia","archived","RZB - Baca Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",373,"actions:post_engagement",2026,2094,0.097158,"-","-","-",36.24,2024-03-12 00:00:00.000,"TERR","BACA","INT","FB",6,"Territorio","Baca","Interacción","Facebook","Identidad Presencia"
"RZB Púrpura-Analytics-Anuncios-06-mar-2024-6-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-06 00:00:00.000,2024-03-06 00:00:00.000,"24030604RZBTERRGENERBACA18-MAHYMINTFB Identidad Presencia","inactive","RZB - Baca Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1549,"actions:post_engagement",8137,9219,0.088425,"-","-","-",136.97,2024-03-12 00:00:00.000,"TERR","BACA","INT","FB",6,"Territorio","Baca","Interacción","Facebook","Identidad Presencia"
"RZB Púrpura-Analytics-Anuncios-07-mar-2024-7-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-07 00:00:00.000,2024-03-07 00:00:00.000,"24030604RZBTERRGENERBACA18-MAHYMINTFB Identidad Presencia","inactive","RZB - Baca Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4412,"actions:post_engagement",32578,45887,0.187396,"-","-","-",826.79,2024-03-12 00:00:00.000,"TERR","BACA","INT","FB",5,"Territorio","Baca","Interacción","Facebook","Identidad Presencia"
"RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-10 00:00:00.000,2024-03-10 00:00:00.000,"24031001RZBESTRGENERCDMX18-MAHYMINTFB Universal Oiga Doctor","inactive","RZB - CDMX Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-25 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1616,"actions:post_engagement",24233,29089,0.518905,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por debajo de la media: por debajo del 35 % de los anuncios",838.55,2024-03-26 00:00:00.000,"ESTR","CDMX","INT","FB",16,"Estratégico","CDMX","Interacción","Facebook","Universal Oiga Doctor"
"RZB Púrpura-Analytics-Anuncios-11-mar-2024-11-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-11 00:00:00.000,2024-03-11 00:00:00.000,"24031001RZBESTRGENERCDMX18-MAHYMINTFB Universal Oiga Doctor","inactive","RZB - CDMX Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-25 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1886,"actions:post_engagement",30862,35546,0.615827,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por debajo de la media: por debajo del 35 % de los anuncios",1161.45,2024-03-26 00:00:00.000,"ESTR","CDMX","INT","FB",15,"Estratégico","CDMX","Interacción","Facebook","Universal Oiga Doctor"
"RZB Púrpura-Analytics-Anuncios-02-mar-2024-2-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-02 00:00:00.000,2024-03-02 00:00:00.000,"24030201RZBTERRGENEROXKU18-MAHYMINTFB Identidad Beisbolera","inactive","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1000,"actions:post_engagement",4815,6224,0.10473,"-","-","-",104.73,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",15,"Territorio","Oxkutzcab","Interacción","Facebook","Identidad Beisbolera"
"RZB Púrpura-Analytics-Anuncios-02-mar-2024-2-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-02 00:00:00.000,2024-03-02 00:00:00.000,"24030202RZBTERRGENEROXKU18-MAHYMINTFB Xohuayán Juan Canul","inactive","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2187,"actions:post_engagement",8165,11759,0.099223,"-","-","-",217,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",15,"Territorio","Oxkutzcab","Interacción","Facebook","Xohuayán Juan Canul"
"RZB Púrpura-Analytics-Anuncios-03-mar-2024-3-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-03 00:00:00.000,2024-03-03 00:00:00.000,"24030201RZBTERRGENEROXKU18-MAHYMINTFB Identidad Beisbolera","inactive","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2557,"actions:post_engagement",19641,43599,0.335929,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",858.97,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",14,"Territorio","Oxkutzcab","Interacción","Facebook","Identidad Beisbolera"
"RZB Púrpura-Analytics-Anuncios-03-mar-2024-3-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-03 00:00:00.000,2024-03-03 00:00:00.000,"24030202RZBTERRGENEROXKU18-MAHYMINTFB Xohuayán Juan Canul","inactive","RZB - Oxkutzcab Inte Marzo 2024",0,"ABSOLUTE_OCPM",2951.91,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2480,"actions:post_engagement",16464,34908,0.310972,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",771.21,2024-03-17 00:00:00.000,"TERR","OXKU","INT","FB",14,"Territorio","Oxkutzcab","Interacción","Facebook","Xohuayán Juan Canul"
"RZB Púrpura-Analytics-Anuncios-03-mar-2024-3-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-03 00:00:00.000,2024-03-03 00:00:00.000,"24030301RZBTERRGENERCONK18-MAHYMINTFB Sabe Hacer Diferencia","inactive","RZB - Conkal Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-19 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3343,"actions:post_engagement",7797,20157,0.203099,"-","-","-",678.96,2024-03-20 00:00:00.000,"TERR","CONK","INT","FB",17,"Territorio","Conkal","Interacción","Facebook","Sabe Hacer Diferencia"
"RZB Púrpura-Analytics-Anuncios-04-mar-2024-4-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-04 00:00:00.000,2024-03-04 00:00:00.000,"24030301RZBTERRGENERCONK18-MAHYMINTFB Sabe Hacer Diferencia","inactive","RZB - Conkal Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-19 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2389,"actions:post_engagement",12751,36015,0.552968,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",1321.04,2024-03-20 00:00:00.000,"TERR","CONK","INT","FB",16,"Territorio","Conkal","Interacción","Facebook","Sabe Hacer Diferencia"
"RZB Púrpura-Analytics-Anuncios-08-mar-2024-8-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-08 00:00:00.000,2024-03-08 00:00:00.000,"24030803RZBTERRGENERMOTU18-MAHYMINTFB Priismo Fuerte","inactive","RZB - Motul Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9,"actions:post_engagement",18,18,0.02,"-","-","-",0.18,2024-03-09 00:00:00.000,"TERR","MOTU","INT","FB",1,"Territorio","Motul","Interacción","Facebook","Priismo Fuerte"
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030803RZBTERRGENERMOTU18-MAHYMINTFB Priismo Fuerte","inactive","RZB - Motul Inte Marzo 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4827,"actions:post_engagement",17380,44042,0.207131,"-","-","-",999.82,2024-03-09 00:00:00.000,"TERR","MOTU","INT","FB",0,"Territorio","Motul","Interacción","Facebook","Priismo Fuerte"
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030901RZBTERRGENERTIZI18-MAHYMINTFB Jorge Váles","inactive","RZB - Tizimín Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-23 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4708,"actions:post_engagement",11013,15972,0.064548,"-","-","-",303.89,2024-03-24 00:00:00.000,"TERR","TIZI","INT","FB",15,"Territorio","Tizimín","Interacción","Facebook","Jorge Váles"
"RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-10 00:00:00.000,2024-03-10 00:00:00.000,"24030901RZBTERRGENERTIZI18-MAHYMINTFB Jorge Váles","inactive","RZB - Tizimín Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-23 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4953,"actions:post_engagement",19947,31919,0.178544,"-","-","-",884.33,2024-03-24 00:00:00.000,"TERR","TIZI","INT","FB",14,"Territorio","Tizimín","Interacción","Facebook","Jorge Váles"
"RZB Púrpura-Analytics-Anuncios-09-mar-2024-9-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-09 00:00:00.000,2024-03-09 00:00:00.000,"24030904RZBESTRGENERTIZI18-MAHYMINTFB Tizimín Renán","inactive","RZB - Tizimín Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-23 00:00:00.000,"7 días después del clic o 1 día después de la visualización",155,"actions:post_engagement",312,318,0.053677,"-","-","-",8.32,2024-03-24 00:00:00.000,"ESTR","TIZI","INT","FB",15,"Estratégico","Tizimín","Interacción","Facebook","Tizimín Renán"
"RZB Púrpura-Analytics-Anuncios-10-mar-2024-10-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-10 00:00:00.000,2024-03-10 00:00:00.000,"24030904RZBESTRGENERTIZI18-MAHYMINTFB Tizimín Renán","inactive","RZB - Tizimín Inte Marzo 2024",0,"ABSOLUTE_OCPM",4000,"Toda la campaña",2024-03-23 00:00:00.000,"7 días después del clic o 1 día después de la visualización",4663,"actions:post_engagement",18565,31160,0.172305,"-","-","-",803.46,2024-03-24 00:00:00.000,"ESTR","TIZI","INT","FB",14,"Estratégico","Tizimín","Interacción","Facebook","Tizimín Renán"
"RZB Púrpura-Analytics-Anuncios-14-mar-2024-14-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-14 00:00:00.000,2024-03-14 00:00:00.000,"24031401RZBESTRGENERVALL18-MAHYMINTFB Valladolid Renán","inactive","RZB - Valladolid Inte Marzo 2024",0,"ABSOLUTE_OCPM",3000,"Toda la campaña",2024-03-25 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6042,"actions:post_engagement",32181,56284,0.248262,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1500,2024-03-26 00:00:00.000,"ESTR","VALL","INT","FB",12,"Estratégico","Valladolid","Interacción","Facebook","Valladolid Renán"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24031902RZBESTRGENERMAYA18-MAHYMINTFB Renán Conkal","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7035,"actions:post_engagement",61374,83706,0.280158,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1970.91,2024-03-29 00:00:00.000,"ESTR","MAYA","INT","FB",9,"Estratégico","Mayapán","Interacción","Facebook","Renán Conkal"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24031902RZBESTRGENERMAYA18-MAHYMINTFB Renán Conkal","inactive","RZB - Yucatán Inte Marzo 2024",0,"ABSOLUTE_OCPM",37000,"Toda la campaña",2024-03-26 00:00:00.000,"7 días después del clic o 1 día después de la visualización",33,"actions:post_engagement",238,245,0.189697,"-","-","-",6.26,2024-03-29 00:00:00.000,"ESTR","MAYA","INT","FB",8,"Estratégico","Mayapán","Interacción","Facebook","Renán Conkal"
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRFB Kathia Bolio","active","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2761,"video_thruplay_watched_actions",7386,8244,0.09648,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",266.38,2024-04-07 00:00:00.000,"ESTR","MERN","THR","FB",5,"Estratégico","Mérida Norte","ThruPlay","Facebook","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-02-abr-2024-2-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-02 00:00:00.000,2024-04-02 00:00:00.000,"24040201RZBESTRGENERMERN18-MAHYMTHRIN Kathia Bolio","active","RZB - Mérida Norte Thruplay Abril 2024",0,"ABSOLUTE_OCPM",8000,"Toda la campaña",2024-04-03 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6758,"video_thruplay_watched_actions",11491,13276,0.084714,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",572.5,2024-04-07 00:00:00.000,"ESTR","MERN","THR","IN",5,"Estratégico","Mérida Norte","ThruPlay","Instagram","Kathia Bolio"
"RZB Púrpura-Analytics-Anuncios-04-abr-2024-4-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-04 00:00:00.000,2024-04-04 00:00:00.000,"24040402RZBTERRGENERDIF318-MAHYMINTFB Dea y Sergio","archived","RZB - Distrito 3 Federal Abril 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",2024-04-04 00:00:00.000,"7 días después del clic o 1 día después de la visualización",50,"actions:post_engagement",533,547,0.1816,"-","-","-",9.08,2024-04-04 00:00:00.000,"TERR","DIF3","INT","FB",0,"Territorio","Distrito Federal 3","Interacción","Facebook","Dea y Sergio"
"RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-08 00:00:00.000,2024-04-08 00:00:00.000,"24040801RZBESTRGENERCDMX18-MAHYMINTFB Universal Precio Profecía","active","RZB - CDMX Inte Abril 2024",0,"ABSOLUTE_OCPM",1000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1543,"actions:post_engagement",16056,17690,0.291361,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",449.57,2024-04-09 00:00:00.000,"ESTR","CDMX","INT","FB",1,"Estratégico","CDMX","Interacción","Facebook","Universal Precio Profecía"
"RZB Púrpura-Analytics-Anuncios-08-abr-2024-8-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-08 00:00:00.000,2024-04-08 00:00:00.000,"24040801RZBESTRGENERMERN18-MAHYMINTFB Universal Precio Profecía","active","RZB - Mérida Norte Inte Abril 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1595,"actions:post_engagement",18206,23066,0.504865,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",805.26,2024-04-09 00:00:00.000,"ESTR","MERN","INT","FB",1,"Estratégico","Mérida Norte","Interacción","Facebook","Universal Precio Profecía"
"RZB Púrpura-Analytics-Anuncios-05-abr-2024-5-abr-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-04-05 00:00:00.000,2024-04-05 00:00:00.000,"24040501RZBESTRGENERMERN18-MAHYMINTFB Exatec Yucatán","archived","RZB - Mérida Norte Inte Abril 2024",0,"ABSOLUTE_OCPM",2000,"Toda la campaña",1899-12-30 00:00:00.000,"7 días después del clic o 1 día después de la visualización",411,"actions:post_engagement",2828,3197,0.197105,"-","-","-",81.01,2024-04-06 00:00:00.000,"ESTR","MERN","INT","FB",1,"Estratégico","Mérida Norte","Interacción","Facebook","Exatec Yucatán"
